time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1997-01-22T18:22:06.320Z,36.061,35.669,10,4.3,mb,,,,0.97,us,usp0007w7j,2014-11-07T01:01:59.375Z,"central Turkey",earthquake
1997-01-22T17:57:18.700Z,36.25,35.951,10,5.7,mwc,,,,1.07,us,usp0007w7f,2015-02-12T23:03:49.248Z,"central Turkey",earthquake
1997-01-18T04:11:12.230Z,34.307,32.389,33,4.1,mb,,,,1.02,us,usp0007w0b,2014-11-07T01:01:58.457Z,"Cyprus region",earthquake
1997-01-15T11:06:41.650Z,34.305,32.273,33,4,ml,,,,0.28,us,usp0007vwd,2014-11-07T01:01:58.019Z,"Cyprus region",earthquake
1997-01-15T05:00:52.740Z,34.375,32.454,33,3.8,mb,,,,0.9,us,usp0007vw3,2014-11-07T01:01:57.991Z,"Cyprus region",earthquake
1997-01-14T03:40:49.960Z,34.472,32.347,33,3.8,md,,,,0.4,us,usp0007vut,2014-11-07T01:01:57.881Z,"Cyprus region",earthquake
1997-01-14T03:30:34.270Z,34.32,32.522,33,4,mb,,,,1.15,us,usp0007vus,2014-11-07T01:01:57.878Z,"Cyprus region",earthquake
1997-01-13T18:15:57.660Z,34.332,32.398,33,4.1,mb,,,,1.05,us,usp0007vu9,2014-11-07T01:01:57.842Z,"Cyprus region",earthquake
1997-01-13T10:19:26.110Z,34.305,32.326,33,5.7,mwc,,,,1.09,us,usp0007vtt,2015-02-12T23:07:41.113Z,"Cyprus region",earthquake
1997-01-13T10:19:00.000Z,34.31,32.336,20.9,5.7,,,,,,atlas,atlas19970113101900,2015-02-04T02:21:49.488Z,"Cyprus region",earthquake
1997-01-10T21:45:13.740Z,34.532,32.241,33,4.1,mb,,,,0.9,us,usp0007vqp,2014-11-07T01:01:57.426Z,"Cyprus region",earthquake
1997-01-03T00:00:38.220Z,34.483,32.158,10,4.5,mb,,,,1.02,us,usp0007vcr,2014-11-07T01:01:54.815Z,"Cyprus region",earthquake
1996-12-31T23:31:16.160Z,34.499,32.391,33,3.9,mb,,,,1.3,us,usp0007v91,2014-11-07T01:01:51.171Z,"Cyprus region",earthquake
1996-12-24T22:16:26.170Z,34.294,38.712,29.2,5.5,mwc,,,,1.22,us,usp0007uyj,2015-02-13T22:49:50.488Z,"Syria",earthquake
1996-12-23T08:53:12.470Z,27.517,33.885,10,4.5,ml,,,,0.86,us,usp0007uvf,2014-11-07T01:01:48.976Z,"Egypt",earthquake
1996-12-20T07:21:14.510Z,27.552,33.145,10,4.4,mb,,,,1.07,us,usp0007uqq,2014-11-07T01:01:48.410Z,"Egypt",earthquake
1996-12-17T11:31:30.780Z,27.56,34.007,10,3.8,mb,,,,0.77,us,usp0007ukg,2014-11-07T01:01:47.881Z,"Red Sea",earthquake
1996-12-15T22:08:58.160Z,34.699,32.19,33,3.9,mb,,,,0.81,us,usp0007uh4,2014-11-07T01:01:47.609Z,"Cyprus region",earthquake
1996-12-05T13:23:57.620Z,34.706,32.352,33,3.6,mb,,,,0.87,us,usp0007tzu,2014-11-07T01:01:44.533Z,"Cyprus region",earthquake
1996-12-03T19:43:01.570Z,33.755,35.525,5,4.1,ml,,,,0.32,us,usp0007txm,2014-11-07T01:01:43.881Z,"Lebanon - Syria region",earthquake
1996-12-02T04:08:48.370Z,34.401,32.184,33,5,mb,,,,1.05,us,usp0007tux,2014-11-07T01:01:42.898Z,"Cyprus region",earthquake
1996-12-01T13:44:33.070Z,30.287,32.18,10,3.5,mb,,,,1.39,us,usp0007tu5,2014-11-07T01:01:42.498Z,"Egypt",earthquake
1996-11-29T12:45:29.540Z,34.838,32.118,33,3.5,mb,,,,0.5,us,usp0007tr4,2014-11-07T01:01:39.608Z,"Cyprus region",earthquake
1996-11-29T04:26:22.580Z,34.605,32.283,33,3.4,mb,,,,0.97,us,usp0007tqe,2014-11-07T01:01:39.037Z,"Cyprus region",earthquake
1996-11-29T01:25:23.850Z,34.57,32.075,33,3.1,mb,,,,1.06,us,usp0007tq5,2014-11-07T01:01:39.015Z,"Cyprus region",earthquake
1996-11-27T13:58:57.240Z,34.569,32.151,33,3.9,mb,,,,0.55,us,usp0007tmj,2014-11-07T01:01:38.272Z,"Cyprus region",earthquake
1996-11-27T00:44:23.030Z,34.499,32.06,33,5.4,mwc,,,,1.13,us,usp0007tkm,2015-02-11T17:16:37.000Z,"Cyprus region",earthquake
1996-11-26T09:29:32.660Z,30.432,32.193,10,4.6,mb,,,,0.82,us,usp0007tjw,2014-11-07T01:01:38.126Z,"Egypt",earthquake
1996-11-22T20:42:14.930Z,34.558,32.034,60,3.4,mb,,,,0.38,us,usp0007tdh,2014-11-07T01:01:37.445Z,"Cyprus region",earthquake
1996-11-18T09:36:07.020Z,29.746,34.798,10,4.2,ml,,,,0.35,us,usp0007t66,2014-11-07T01:01:36.493Z,"Egypt",earthquake
1996-11-15T10:32:05.560Z,34.422,32.283,33,3.6,mb,,,,0.37,us,usp0007t1v,2014-11-07T01:01:35.392Z,"Cyprus region",earthquake
1996-11-12T10:49:50.670Z,34.585,32.218,33,4.5,mb,,,,0.97,us,usp0007sw5,2014-11-07T01:01:34.666Z,"Cyprus region",earthquake
1996-11-09T05:01:02.360Z,34.636,32.108,33,4,mb,,,,0.93,us,usp0007sqk,2014-11-07T01:01:33.937Z,"Cyprus region",earthquake
1996-11-04T01:09:19.520Z,34.524,32.232,33,4.1,mb,,,,0.96,us,usp0007scx,2014-11-07T01:01:31.612Z,"Cyprus region",earthquake
1996-11-03T10:28:42.820Z,34.566,32.098,33,4,mb,,,,0.78,us,usp0007sc0,2014-11-07T01:01:31.337Z,"Cyprus region",earthquake
1996-11-02T17:24:49.470Z,34.532,32.369,33,3.7,mb,,,,0.96,us,usp0007saq,2014-11-07T01:01:30.977Z,"Cyprus region",earthquake
1996-11-02T15:17:16.720Z,34.598,32.282,33,3.7,mb,,,,1.29,us,usp0007saf,2014-11-07T01:01:30.898Z,"Cyprus region",earthquake
1996-10-29T02:00:21.640Z,34.498,32.243,33,4.4,mb,,,,0.96,us,usp0007s35,2014-11-07T01:01:26.798Z,"Cyprus region",earthquake
1996-10-28T04:21:22.400Z,35.885,32.136,33,3.2,mb,,,,1.25,us,usp0007s1x,2014-11-07T01:01:26.639Z,"Cyprus region",earthquake
1996-10-27T22:36:34.360Z,35.202,31.58,33,4.2,mb,,,,1.22,us,usp0007s1k,2014-11-07T01:01:26.578Z,"Cyprus region",earthquake
1996-10-21T06:00:48.690Z,34.458,32.3,33,5,mb,,,,1,us,usp0007rr4,2014-11-07T01:01:24.286Z,"Cyprus region",earthquake
1996-10-20T04:42:28.750Z,35.66,32.501,33,3.7,mb,,,,1.25,us,usp0007rpx,2014-11-07T01:01:24.143Z,"Cyprus region",earthquake
1996-10-19T01:20:41.490Z,34.246,31.887,33,4.1,mb,,,,0.8,us,usp0007rmx,2014-11-07T01:01:23.798Z,"Cyprus region",earthquake
1996-10-18T19:38:16.940Z,34.369,32.164,33,4.3,mb,,,,1.14,us,usp0007rmm,2014-11-07T01:01:23.757Z,"Cyprus region",earthquake
1996-10-18T12:17:54.000Z,34.445,32.054,33,3.5,mb,,,,0.75,us,usp0007rky,2014-11-07T01:01:23.653Z,"Cyprus region",earthquake
1996-10-17T08:41:27.960Z,34.433,32.138,33,4.6,mb,,,,0.84,us,usp0007rj5,2014-11-07T01:01:23.308Z,"Cyprus region",earthquake
1996-10-17T07:42:28.100Z,34.79,32.294,33,3.5,mb,,,,1.09,us,usp0007rj2,2014-11-07T01:01:23.302Z,"Cyprus region",earthquake
1996-10-17T01:07:04.550Z,34.91,32.168,33,3.5,mb,,,,1.21,us,usp0007rhp,2014-11-07T01:01:23.273Z,"Cyprus region",earthquake
1996-10-16T15:12:59.890Z,34.437,32.279,33,4.4,mb,,,,0.96,us,usp0007rh5,2014-11-07T01:01:23.224Z,"Cyprus region",earthquake
1996-10-16T09:32:18.710Z,34.62,32.145,33,4,mb,,,,1.09,us,usp0007rgm,2014-11-07T01:01:23.167Z,"Cyprus region",earthquake
1996-10-15T23:34:34.000Z,34.421,32.165,33,4.2,mb,,,,1.07,us,usp0007rfy,2014-11-07T01:01:23.059Z,"Cyprus region",earthquake
1996-10-15T20:02:32.600Z,34.725,32.424,33,3.5,mb,,,,1.13,us,usp0007rfn,2014-11-07T01:01:23.032Z,"Cyprus region",earthquake
1996-10-15T08:34:52.020Z,34.443,32.061,33,4.4,mb,,,,0.97,us,usp0007rej,2014-11-07T01:01:22.856Z,"Cyprus region",earthquake
1996-10-15T08:32:55.450Z,34.411,32.118,33,4.5,mb,,,,1.11,us,usp0007reh,2014-11-07T01:01:22.808Z,"Cyprus region",earthquake
1996-10-14T11:52:26.390Z,34.618,32.04,33,4.4,mb,,,,0.91,us,usp0007rd4,2014-11-07T01:01:22.631Z,"Cyprus region",earthquake
1996-10-13T05:59:04.260Z,34.432,32.404,33,4.2,mb,,,,1.03,us,usp0007rbh,2014-11-07T01:01:22.457Z,"Cyprus region",earthquake
1996-10-12T23:38:58.060Z,32.019,30.972,10,4.3,mb,,,,1.19,us,usp0007rb3,2014-11-07T01:01:22.400Z,"eastern Mediterranean Sea",earthquake
1996-10-12T17:50:26.970Z,34.374,32.276,33,4.6,mb,,,,0.9,us,usp0007rau,2014-11-07T01:01:22.348Z,"Cyprus region",earthquake
1996-10-12T15:06:15.460Z,34.413,32.198,33,4.3,mb,,,,0.95,us,usp0007ram,2014-11-07T01:01:22.217Z,"Cyprus region",earthquake
1996-10-12T11:04:36.340Z,34.543,32.129,33,4.6,mb,,,,1.01,us,usp0007ra8,2014-11-07T01:01:22.167Z,"Cyprus region",earthquake
1996-10-12T00:20:09.330Z,34.435,31.888,33,3.4,mb,,,,0.75,us,usp0007r9q,2014-11-07T01:01:22.110Z,"Cyprus region",earthquake
1996-10-11T23:20:09.970Z,34.885,32.172,33,3.2,mb,,,,0.13,us,usp0007r9p,2014-11-07T01:01:22.109Z,"Cyprus region",earthquake
1996-10-11T20:23:10.110Z,34.381,32.256,33,3.9,mb,,,,1.21,us,usp0007r9j,2014-11-07T01:01:22.096Z,"Cyprus region",earthquake
1996-10-11T18:39:58.540Z,34.515,32.366,33,4,mb,,,,1.05,us,usp0007r9f,2014-11-07T01:01:22.090Z,"Cyprus region",earthquake
1996-10-11T16:20:39.050Z,34.44,31.895,33,4,md,,,,1.34,us,usp0007r9b,2014-11-07T01:01:22.073Z,"Cyprus region",earthquake
1996-10-11T08:13:38.870Z,34.779,32.138,33,4.5,mb,,,,0.92,us,usp0007r92,2014-11-07T01:01:22.049Z,"Cyprus region",earthquake
1996-10-11T04:44:12.250Z,34.427,32.301,33,4,mb,,,,0.72,us,usp0007r90,2014-11-07T01:01:22.043Z,"Cyprus region",earthquake
1996-10-11T04:29:25.260Z,34.42,32.167,33,3.4,mb,,,,0.61,us,usp0007r8y,2014-11-07T01:01:22.035Z,"Cyprus region",earthquake
1996-10-11T03:25:51.640Z,34.464,32.432,33,4,mb,,,,0.87,us,usp0007r8w,2014-11-07T01:01:22.025Z,"Cyprus region",earthquake
1996-10-11T01:39:57.330Z,34.452,32.217,33,4.6,mb,,,,0.89,us,usp0007r8v,2014-11-07T01:01:22.013Z,"Cyprus region",earthquake
1996-10-10T23:27:37.400Z,34.799,32.107,33,3.2,mb,,,,0.26,us,usp0007r8m,2014-11-07T01:01:21.973Z,"Cyprus region",earthquake
1996-10-10T22:46:35.370Z,34.433,32.185,33,4,mb,,,,1.14,us,usp0007r8j,2014-11-07T01:01:21.966Z,"Cyprus region",earthquake
1996-10-10T22:27:10.450Z,34.614,32.305,33,3.8,mb,,,,1.06,us,usp0007r8g,2014-11-07T01:01:21.963Z,"Cyprus region",earthquake
1996-10-10T21:23:48.830Z,34.438,32.208,33,4.3,mb,,,,0.83,us,usp0007r8d,2014-11-07T01:01:21.954Z,"Cyprus region",earthquake
1996-10-10T20:49:55.340Z,34.43,32.291,33,3.8,mb,,,,0.83,us,usp0007r8c,2014-11-07T01:01:21.952Z,"Cyprus region",earthquake
1996-10-10T20:28:50.180Z,34.434,32.287,33,4,mb,,,,0.83,us,usp0007r89,2014-11-07T01:01:21.855Z,"Cyprus region",earthquake
1996-10-10T20:26:11.140Z,34.479,32.415,33,4,mb,,,,0.85,us,usp0007r87,2014-11-07T01:01:21.850Z,"Cyprus region",earthquake
1996-10-10T19:09:44.800Z,34.438,32.375,33,3.6,mb,,,,1.22,us,usp0007r85,2014-11-07T01:01:21.847Z,"Cyprus region",earthquake
1996-10-10T14:45:17.510Z,34.918,32.981,33,3.3,mb,,,,0.86,us,usp0007r7x,2014-11-07T01:01:21.294Z,"Cyprus region",earthquake
1996-10-10T11:11:05.410Z,34.382,32.224,33,4,mb,,,,0.78,us,usp0007r7m,2014-11-07T01:01:21.215Z,"Cyprus region",earthquake
1996-10-10T10:28:52.130Z,35.356,32.988,33,3.8,mb,,,,1.17,us,usp0007r7h,2014-11-07T01:01:21.186Z,"Cyprus region",earthquake
1996-10-10T09:28:18.260Z,34.635,32.39,33,4.4,mb,,,,1.27,us,usp0007r7e,2014-11-07T01:01:21.177Z,"Cyprus region",earthquake
1996-10-10T09:03:56.820Z,34.431,32.175,33,4.6,mb,,,,0.82,us,usp0007r7b,2014-11-07T01:01:21.166Z,"Cyprus region",earthquake
1996-10-10T07:16:33.040Z,34.257,32.19,33,3.2,mb,,,,0.51,us,usp0007r77,2014-11-07T01:01:21.142Z,"Cyprus region",earthquake
1996-10-10T04:54:46.360Z,34.848,32.288,33,5.2,mwc,,,,1.13,us,usp0007r74,2015-02-11T17:16:36.000Z,"Cyprus region",earthquake
1996-10-10T04:16:46.860Z,34.408,32.01,33,3.4,mb,,,,0.52,us,usp0007r73,2014-11-07T01:01:21.112Z,"Cyprus region",earthquake
1996-10-10T03:00:19.670Z,34.422,32.241,33,4,mb,,,,0.87,us,usp0007r72,2014-11-07T01:01:21.108Z,"Cyprus region",earthquake
1996-10-10T02:34:06.350Z,34.469,32.185,33,4.2,mb,,,,0.7,us,usp0007r70,2014-11-07T01:01:21.101Z,"Cyprus region",earthquake
1996-10-10T02:29:01.120Z,34.441,32.126,33,3.6,mb,,,,0.87,us,usp0007r6x,2014-11-07T01:01:21.092Z,"Cyprus region",earthquake
1996-10-10T01:34:57.530Z,34.569,32.077,33,3,mb,,,,0.2,us,usp0007r6v,2014-11-07T01:01:21.089Z,"Cyprus region",earthquake
1996-10-10T01:25:50.550Z,34.399,32.392,33,4.3,mb,,,,1.12,us,usp0007r6u,2014-11-07T01:01:21.085Z,"Cyprus region",earthquake
1996-10-10T01:17:37.440Z,35.027,32.115,33,4.2,mb,,,,0.84,us,usp0007r6s,2014-11-07T01:01:21.081Z,"Cyprus region",earthquake
1996-10-10T01:10:22.480Z,34.56,32.214,33,5.7,mwc,,,,1.09,us,usp0007r6q,2015-02-12T22:37:27.092Z,"Cyprus region",earthquake
1996-10-10T00:57:51.450Z,34.421,32.153,33,3.9,mb,,,,0.78,us,usp0007r6p,2014-11-07T01:01:21.043Z,"Cyprus region",earthquake
1996-10-10T00:33:17.710Z,34.463,32.108,33,4.5,mb,,,,0.9,us,usp0007r6m,2014-11-07T01:01:21.031Z,"Cyprus region",earthquake
1996-10-10T00:31:25.540Z,34.571,32.163,33,4,mb,,,,0.74,us,usp0007r6k,2014-11-07T01:01:21.028Z,"Cyprus region",earthquake
1996-10-10T00:23:39.760Z,34.495,32.158,33,5,mb,,,,0.98,us,usp0007r6j,2014-11-07T01:01:21.009Z,"Cyprus region",earthquake
1996-10-09T23:38:16.230Z,34.426,32.148,33,4.1,mb,,,,0.69,us,usp0007r6g,2014-11-07T01:01:20.991Z,"Cyprus region",earthquake
1996-10-09T23:18:35.980Z,34.346,32.249,33,4.2,mb,,,,1.06,us,usp0007r6e,2014-11-07T01:01:20.985Z,"Cyprus region",earthquake
1996-10-09T20:53:51.030Z,34.83,32.351,33,3.5,mb,,,,1.16,us,usp0007r69,2014-11-07T01:01:20.976Z,"Cyprus region",earthquake
1996-10-09T20:51:07.880Z,34.71,32.477,33,4,mb,,,,1.22,us,usp0007r68,2014-11-07T01:01:20.974Z,"Cyprus region",earthquake
1996-10-09T20:32:50.490Z,35.304,32.296,33,3.7,mb,,,,0.85,us,usp0007r64,2014-11-07T01:01:20.961Z,"Cyprus region",earthquake
1996-10-09T20:05:17.480Z,34.45,32.305,33,4.2,mb,,,,0.88,us,usp0007r61,2014-11-07T01:01:20.953Z,"Cyprus region",earthquake
1996-10-09T20:03:32.660Z,34.595,32.357,33,4.3,mb,,,,0.95,us,usp0007r60,2014-11-07T01:01:20.951Z,"Cyprus region",earthquake
1996-10-09T19:58:30.520Z,34.48,32.199,33,4.6,mb,,,,0.9,us,usp0007r5z,2014-11-07T01:01:20.941Z,"Cyprus region",earthquake
1996-10-09T19:45:25.490Z,34.477,32.256,33,4,mb,,,,0.82,us,usp0007r5y,2014-11-07T01:01:20.939Z,"Cyprus region",earthquake
1996-10-09T19:38:22.330Z,34.474,32.139,33,4.5,mb,,,,0.77,us,usp0007r5w,2014-11-07T01:01:20.930Z,"Cyprus region",earthquake
1996-10-09T19:10:58.730Z,34.548,32.211,33,4.8,mb,,,,0.89,us,usp0007r5u,2014-11-07T01:01:20.912Z,"Cyprus region",earthquake
1996-10-09T19:04:14.330Z,34.552,32.443,33,4.1,mb,,,,0.89,us,usp0007r5t,2014-11-07T01:01:20.910Z,"Cyprus region",earthquake
1996-10-09T18:46:20.510Z,34.489,32.016,33,4,mb,,,,0.85,us,usp0007r5r,2014-11-07T01:01:20.908Z,"Cyprus region",earthquake
1996-10-09T18:07:14.090Z,34.416,32.262,33,4.2,mb,,,,0.9,us,usp0007r5n,2014-11-07T01:01:20.900Z,"Cyprus region",earthquake
1996-10-09T16:22:37.580Z,34.492,32.227,33,5.1,mb,,,,1.01,us,usp0007r5f,2014-11-07T01:01:20.856Z,"Cyprus region",earthquake
1996-10-09T16:04:23.930Z,34.402,32.02,33,3.2,mb,,,,1.13,us,usp0007r5d,2014-11-07T01:01:20.847Z,"Cyprus region",earthquake
1996-10-09T15:54:02.880Z,34.682,32.315,33,3.8,mb,,,,1.36,us,usp0007r5c,2014-11-07T01:01:20.845Z,"Cyprus region",earthquake
1996-10-09T15:29:51.880Z,34.891,32.363,33,3.9,mb,,,,0.93,us,usp0007r59,2014-11-07T01:01:20.836Z,"Cyprus region",earthquake
1996-10-09T15:21:17.740Z,34.415,32.203,33,3.9,mb,,,,0.74,us,usp0007r58,2014-11-07T01:01:20.834Z,"Cyprus region",earthquake
1996-10-09T15:09:37.780Z,34.423,32.302,33,4.7,mb,,,,0.99,us,usp0007r57,2014-11-07T01:01:20.823Z,"Cyprus region",earthquake
1996-10-09T14:56:21.560Z,34.528,32.209,33,4.8,mb,,,,0.97,us,usp0007r55,2014-11-07T01:01:20.811Z,"Cyprus region",earthquake
1996-10-09T14:50:45.260Z,34.57,32.114,33,4.4,mb,,,,0.84,us,usp0007r54,2014-11-07T01:01:20.806Z,"Cyprus region",earthquake
1996-10-09T14:47:28.310Z,34.367,32.061,33,3.3,mb,,,,0.41,us,usp0007r53,2014-11-07T01:01:20.804Z,"Cyprus region",earthquake
1996-10-09T14:19:37.500Z,34.591,32.208,33,5.7,mb,,,,1,us,usp0007r50,2014-11-07T01:01:20.775Z,"Cyprus region",earthquake
1996-10-09T14:00:10.020Z,34.496,32.063,33,5.2,mb,,,,0.92,us,usp0007r4z,2015-02-12T21:20:26.731Z,"Cyprus region",earthquake
1996-10-09T13:55:24.870Z,34.461,32.115,33,4.4,mb,,,,0.66,us,usp0007r4y,2014-11-07T01:01:20.750Z,"Cyprus region",earthquake
1996-10-09T13:48:22.240Z,34.416,32.046,33,3.9,mb,,,,0.78,us,usp0007r4x,2014-11-07T01:01:20.747Z,"Cyprus region",earthquake
1996-10-09T13:27:23.150Z,34.845,32.166,33,4.4,mb,,,,0.82,us,usp0007r4w,2014-11-07T01:01:20.744Z,"Cyprus region",earthquake
1996-10-09T13:26:40.400Z,34.342,32.205,33,4,mb,,,,0.55,us,usp0007r4v,2014-11-07T01:01:20.742Z,"Cyprus region",earthquake
1996-10-09T13:10:52.130Z,34.556,32.126,33,6.8,mwc,,,,0.98,us,usp0007r4u,2015-02-12T22:38:37.828Z,"Cyprus region",earthquake
1996-09-15T02:21:10.430Z,29.038,34.999,10,4.2,mb,,,,1.36,us,usp0007pyz,2014-11-07T01:01:10.992Z,"Egypt",earthquake
1996-07-21T03:58:42.680Z,36.105,31.967,120.1,3.9,mb,,,,0.9,us,usp0007mbn,2014-11-07T01:00:49.007Z,"western Turkey",earthquake
1996-06-25T10:45:58.360Z,29.195,34.825,10,3.5,mb,,,,0.7,us,usp0007k8g,2014-11-07T01:00:40.526Z,"Egypt",earthquake
1996-06-19T00:18:02.170Z,36.107,35.913,10,4.4,mb,,,,1,us,usp0007jyj,2014-11-07T01:00:38.742Z,"central Turkey",earthquake
1996-06-18T23:44:11.340Z,36.139,35.857,10,4,mb,,,,1,us,usp0007jye,2014-11-07T01:00:38.730Z,"central Turkey",earthquake
1996-06-05T13:13:16.230Z,35.823,35.658,10,4.6,mb,,,,1.1,us,usp0007j6p,2014-11-07T01:00:34.517Z,"near the coast of Syria",earthquake
1996-06-04T18:25:49.640Z,35.824,35.564,10,3.8,mb,,,,0.6,us,usp0007j5r,2014-11-07T01:00:34.312Z,"near the coast of Syria",earthquake
1996-06-04T17:42:44.880Z,35.729,35.523,20.8,4.1,mb,,,,0.9,us,usp0007j5n,2014-11-07T01:00:34.298Z,"near the coast of Syria",earthquake
1996-06-01T16:06:56.830Z,28.645,34.634,10,3.7,mb,,,,1,us,usp0007j0q,2014-11-07T01:00:32.026Z,"Egypt",earthquake
1996-05-27T02:37:18.960Z,36.661,31.936,33,3.9,mb,,,,1.2,us,usp0007huc,2014-11-07T01:00:29.272Z,"western Turkey",earthquake
1996-05-23T20:45:20.670Z,34.966,34.808,10,4,mb,,,,0.9,us,usp0007hqr,2014-11-07T01:00:28.937Z,"Cyprus region",earthquake
1996-04-17T05:39:34.150Z,34.27,33.667,33,4,mb,,,,0.8,us,usp0007g9c,2014-11-07T01:00:17.706Z,"Cyprus region",earthquake
1996-04-16T00:12:02.270Z,28.941,34.674,16.4,3.9,mb,,,,1,us,usp0007g81,2014-11-07T01:00:17.516Z,"Egypt",earthquake
1996-04-12T01:37:55.220Z,35.026,32.422,33,3.7,mb,,,,0.9,us,usp0007g2a,2014-11-07T01:00:16.586Z,"Cyprus region",earthquake
1996-04-11T23:15:05.090Z,34.622,32.125,33,3.7,mb,,,,1.1,us,usp0007g25,2014-11-07T01:00:16.571Z,"Cyprus region",earthquake
1996-04-11T15:34:28.730Z,29.247,34.964,10,3.2,md,,,,0.5,us,usp0007g1r,2014-11-07T01:00:16.530Z,"Egypt",earthquake
1996-04-11T11:46:03.870Z,27.516,34.587,10,3.5,md,,,,0.2,us,usp0007g1k,2014-11-07T01:00:16.512Z,"Red Sea",earthquake
1996-04-11T02:13:23.620Z,33.892,30.545,33,3.5,mb,,,,0.7,us,usp0007g0z,2014-11-07T01:00:16.411Z,"eastern Mediterranean Sea",earthquake
1996-04-05T02:14:44.830Z,34.741,32.262,33,3.7,mb,,,,1,us,usp0007fsj,2014-11-07T01:00:14.975Z,"Cyprus region",earthquake
1996-03-20T11:48:41.740Z,36.911,36.013,10,3.9,mb,,,,0.7,us,usp0007f0h,2014-11-07T01:00:07.442Z,"Turkey-Syria border region",earthquake
1996-03-16T14:36:22.390Z,36.915,30.405,82.5,4.4,mb,,,,0.9,us,usp0007eva,2014-11-07T01:00:06.726Z,"western Turkey",earthquake
1996-02-29T21:31:51.530Z,36.238,32.005,10,3.5,md,,,,0.6,us,usp0007e6b,2014-11-07T00:59:59.769Z,"central Turkey",earthquake
1996-02-26T09:24:43.590Z,36.722,31.319,10,3.2,md,,,,0.3,us,usp0007dyx,2014-11-07T00:59:58.909Z,"western Turkey",earthquake
1996-02-26T07:17:28.310Z,28.732,34.822,23,5,mb,,,,1.5,us,usp0007dym,2014-11-07T00:59:58.764Z,"Egypt",earthquake
1996-02-26T07:17:07.980Z,28.869,34.479,10,4,mb,,,,1,us,usp0007dyk,2014-11-07T00:59:58.760Z,"Egypt",earthquake
1996-02-24T21:06:50.430Z,37,36.854,5,3.3,md,,,,0.8,us,usp0007dun,2014-11-07T00:59:57.785Z,"central Turkey",earthquake
1996-02-23T07:17:22.000Z,36.454,31.149,10,3.3,md,,,,1.4,us,usp0007drg,2014-11-07T00:59:57.424Z,"western Turkey",earthquake
1996-02-22T21:35:21.120Z,37.384,36.365,10,3.5,md,,,,0.2,us,usp0007dqr,2014-11-07T00:59:57.349Z,"central Turkey",earthquake
1996-02-21T14:08:58.760Z,36.468,30.52,10,3.4,md,,,,0.6,us,usp0007dmn,2014-11-07T00:59:56.974Z,"western Turkey",earthquake
1996-02-21T04:59:53.450Z,28.883,34.75,22.5,5.3,mw,,,,1,us,usp0007dkq,2015-02-11T17:16:31.000Z,"Egypt",earthquake
1996-02-19T10:05:51.780Z,37.593,36.02,10,3.9,md,,,,1.5,us,usp0007dfd,2014-11-07T00:59:56.174Z,"central Turkey",earthquake
1996-02-19T09:16:35.690Z,29.033,34.566,10,3.1,md,,,,0.2,us,usp0007df7,2014-11-07T00:59:56.158Z,"Egypt",earthquake
1996-02-18T15:43:52.600Z,37.579,36.29,10,3.5,md,,,,1.4,us,usp0007dc2,2014-11-07T00:59:55.732Z,"central Turkey",earthquake
1996-02-16T02:33:56.110Z,28.754,34.473,10,3,md,,,,0.6,us,usp0007d00,2014-11-07T00:59:53.902Z,"Egypt",earthquake
1996-02-16T01:17:13.260Z,35.368,32.608,10,3.5,md,,,,1.5,us,usp0007czw,2014-11-07T00:59:53.890Z,"Cyprus region",earthquake
1996-02-15T00:51:39.410Z,28.789,34.562,10,3.2,md,,,,0.5,us,usp0007cxt,2014-11-07T00:59:53.697Z,"Egypt",earthquake
1996-02-14T18:36:23.930Z,37.212,36.4,10,3.3,md,,,,1.3,us,usp0007cx6,2014-11-07T00:59:53.488Z,"central Turkey",earthquake
1996-02-13T17:21:37.460Z,28.872,34.977,10,3.2,md,,,,0.2,us,usp0007cv9,2014-11-07T00:59:53.277Z,"Egypt",earthquake
1996-02-12T20:36:38.960Z,29.074,35.059,10,3,md,,,,0.9,us,usp0007cu7,2014-11-07T00:59:53.186Z,"Jordan-Saudi Arabia border region",earthquake
1996-02-12T18:23:46.530Z,28.356,35.53,10,4.1,mb,,,,1,us,usp0007cty,2014-11-07T00:59:53.066Z,"western Saudi Arabia",earthquake
1996-02-12T17:48:43.270Z,28.894,34.606,10,3.4,md,,,,0.4,us,usp0007ctx,2014-11-07T00:59:53.065Z,"Egypt",earthquake
1996-02-12T16:11:40.490Z,28.667,34.578,10,3,md,,,,0.2,us,usp0007cts,2014-11-07T00:59:53.054Z,"Egypt",earthquake
1996-02-12T13:51:06.740Z,29.217,34.677,10,4.1,ml,,,,0.8,us,usp0007ctg,2014-11-07T00:59:53.033Z,"Egypt",earthquake
1996-02-12T02:57:28.660Z,28.545,35.445,10,4.1,ml,,,,0.9,us,usp0007cst,2014-11-07T00:59:52.774Z,"western Saudi Arabia",earthquake
1996-02-09T22:48:00.900Z,34.663,32.207,20,4.4,mb,,,,1.2,us,usp0007cp0,2014-11-07T00:59:52.105Z,"Cyprus region",earthquake
1996-02-09T08:16:35.580Z,34.528,32.161,20,3.6,mb,,,,1.1,us,usp0007cmv,2014-11-07T00:59:51.964Z,"Cyprus region",earthquake
1996-02-04T16:20:21.880Z,29.369,35.083,5,4.3,ml,,,,0.9,us,usp0007cb3,2014-11-07T00:59:50.557Z,"Jordan-Saudi Arabia border region",earthquake
