eventID,minute,longitude,magnitudeType,hour,Agency,magnitude,year,depth,month,dtime,second,catalogue,day,latitude
25035,52,34.6015,MD,23,CSEM,3.1,2008,0.1,3,2008.23769126,48.0,IRIS,27,36.4769
25036,51,34.6234,MD,1,CSEM,3.9,2008,1.4,3,2008.23791613,19.0,IRIS,28,36.479
25038,20,34.6078,MD,3,,3.2,2008,0.1,3,2008.23808541,32.0,IRIS,28,36.4786
25042,10,34.6196,MD,21,CSEM,3.2,2008,5.7,3,2008.24011546,27.0,IRIS,28,37.0681
2811,5,35.07,MB,14,,3.1,2008,1.0,4,2008.25843445,17.7,ANSS,4,28.72
2812,17,34.604,MD,5,,3.0,2008,10.7,4,2008.26016514,26.0,ANSS,5,35.818
28272,14,32.7808,MD,11,,3.2,2008,5.0,4,2008.27996827,28.54,KOERI,12,38.865
25126,57,30.9745,MD,2,CSEM,3.6,2008,100.1,4,2008.28175705,14.0,IRIS,13,37.155
8490,17,35.5203,MD,8,,3.0,2008,10.0,4,2008.28236511,42.498,GII,13,31.2822
25232,28,34.0269,MD,4,CSEM,3.0,2008,1.8,5,2008.34477241,51.0,IRIS,6,36.298
25290,26,36.4529,MD,15,CSEM,3.0,2008,12.0,5,2008.37880784,53.0,IRIS,18,38.7837
2819,56,33.207,MW,8,,3.3,2008,15.0,5,2008.38079916,23.49,ANSS,19,28.526
2820,8,35.43,MC,9,,4.0,2008,1.0,5,2008.38082168,15.4,ANSS,19,33.27
2823,25,35.45,MC,18,,3.3,2008,1.0,5,2008.39280874,55.1,ANSS,23,33.29
25312,44,35.4081,MD,18,ISK,3.0,2008,5.9,5,2008.392844,30.0,IRIS,23,33.3356
28263,44,34.8748,MD,18,,3.9,2008,5.0,5,2008.39284439,42.53,KOERI,23,34.338
25316,43,36.7693,MD,10,GRAL,3.1,2008,15.9,5,2008.39466315,16.0,IRIS,24,33.6621
25325,11,35.1816,MD,1,CSEM,3.1,2008,10.0,5,2008.39904286,33.0,IRIS,26,37.4669
8496,10,33.3983,MB,6,,3.2,2008,15.0,5,2008.40780724,43.601,GII,29,27.759
8497,16,34.3364,MB,7,,4.3,2008,10.0,5,2008.4079315,12.986,GII,29,27.2864
2828,48,38.997,MB,9,,3.1,2008,5.0,6,2008.4246135,18.0,ANSS,4,39.653
28257,12,32.8392,ML,0,,3.1,2008,6.1,6,2008.42898595,45.25,KOERI,6,34.1775
2829,12,32.816,MB,0,,4.3,2008,10.0,6,2008.42898609,49.73,ANSS,6,34.382
25382,17,31.9549,MW,2,CSEM,3.4,2008,20.0,6,2008.43195399,2.0,IRIS,7,34.9424
2832,51,31.052,MC,19,,3.0,2008,14.8,6,2008.43941987,51.0,ANSS,9,36.109
2833,58,35.46,MC,12,,3.2,2008,1.0,6,2008.44683176,12.8,ANSS,12,33.26
2834,28,35.42,MD,15,,3.1,2008,10.0,6,2008.44711786,59.94,ANSS,12,33.359
25409,41,35.3981,MB,15,NEIC,4.3,2008,4.0,6,2008.4471407,2.0,IRIS,12,33.3454
2836,43,35.41,MC,15,,4.2,2008,4.3,6,2008.4471452,24.3,ANSS,12,33.302
2837,40,35.452,MC,16,,3.1,2008,5.4,6,2008.4472539,41.6,ANSS,12,33.326
2838,51,31.447,MD,22,,3.2,2008,5.0,6,2008.44795804,48.41,ANSS,12,35.836
2839,28,35.45,MC,5,,4.1,2008,1.0,6,2008.44871144,52.7,ANSS,13,33.32
28252,40,32.5287,MD,12,,3.4,2008,21.5,6,2008.45772789,54.45,KOERI,16,34.1105
2842,24,35.933,MC,0,,3.3,2008,5.0,6,2008.46452742,31.85,ANSS,19,36.691
2844,59,30.637,MD,17,,3.0,2008,6.2,6,2008.47199412,46.95,ANSS,21,29.782
25492,9,38.5502,MD,3,CSEM,3.1,2008,1.2,6,2008.47576917,23.0,IRIS,23,38.146
25508,12,37.5455,ML,21,ISK,3.2,2008,10.0,6,2008.48328843,20.0,IRIS,25,39.5367
25537,13,33.6205,MW,6,NIC,3.7,2008,39.1,7,2008.50617372,48.0,IRIS,4,34.8874
2853,13,33.565,M,6,,3.4,2008,41.0,7,2008.50617374,48.56,ANSS,4,34.991
2854,25,31.255,MD,11,,3.1,2008,35.0,7,2008.51223021,48.47,ANSS,6,35.582
25553,35,32.5068,MW,1,NIC,3.3,2008,18.2,7,2008.51657521,48.0,IRIS,8,33.7845
8509,35,32.6142,MD,1,,3.7,2008,25.0,7,2008.51657527,49.936,GII,8,33.7462
2857,32,30.917,MB,10,,3.0,2008,5.0,7,2008.53398626,7.0,ANSS,14,37.981
25570,55,32.1284,MW,0,CSEM,3.0,2008,4.5,7,2008.5383573,50.0,IRIS,16,34.3569
25589,39,32.5187,MW,16,CSEM,3.3,2008,15.0,7,2008.55107601,6.0,IRIS,20,34.8246
2861,52,31.181,MD,3,,3.2,2008,5.4,7,2008.56328267,30.0,ANSS,25,35.952
28238,16,31.722,MD,6,,3.0,2008,15.2,7,2008.56628722,0.84,KOERI,26,35.6055
2869,2,33.345,ML,5,,3.0,2008,3.2,7,2008.5798083,10.0,ANSS,31,39.724
25634,52,31.7016,MW,10,NIC,3.4,2008,27.3,8,2008.58320548,37.0,IRIS,1,35.9591
25642,54,36.0315,MD,0,CSEM,3.1,2008,4.3,8,2008.59300034,54.0,IRIS,5,39.0936
25653,30,31.6167,MB,4,ISC,3.2,2008,7.0,8,2008.60160541,7.0,IRIS,8,35.2909
2871,20,31.068,MD,23,,3.5,2008,10.0,8,2008.60648158,3.0,ANSS,9,35.809
2873,44,31.224,MD,6,,3.2,2008,5.2,8,2008.61279011,54.0,ANSS,12,35.76
28228,34,32.81,MD,21,,3.1,2008,7.7,8,2008.61447858,47.56,KOERI,12,35.2828
25678,52,33.184,MW,11,NIC,3.0,2008,15.0,8,2008.6188381,26.0,IRIS,14,34.684
2877,1,37.463,MB,11,,3.0,2008,5.0,8,2008.63513516,38.0,ANSS,20,37.711
25713,21,34.0445,MW,14,NIC,3.0,2008,27.0,8,2008.6409787,25.0,IRIS,22,34.8433
2879,51,35.767,MC,15,,3.2,2008,35.0,8,2008.64934633,29.3,ANSS,25,37.481
2880,22,38.503,MW,2,,3.3,2008,5.7,9,2008.67240206,47.0,ANSS,3,37.507
34281,25,38.58,MD,2,ISK,3.3,2008,8.0,9,2008.67240681,17.0,NCEDC,3,37.553
2883,54,38.543,ML,22,,3.2,2008,10.0,9,2008.67747142,32.33,ANSS,4,37.467
25774,3,31.7837,MW,7,CSEM,3.0,2008,10.0,9,2008.68386331,19.0,IRIS,7,34.4454
25779,19,32.3295,MW,21,CSEM,3.0,2008,2.0,9,2008.68821914,1.0,IRIS,8,34.3506
25780,22,36.2046,MD,22,CSEM,3.9,2008,10.0,9,2008.68833915,16.0,IRIS,8,37.6684
8512,58,33.1523,MB,1,,3.1,2008,5.0,9,2008.69148152,25.228,GII,10,27.7774
28220,12,39.8858,MD,8,,3.0,2008,5.4,9,2008.69492433,55.29,KOERI,11,39.9997
2886,33,33.072,ML,8,,4.3,2008,5.0,9,2008.69496427,58.0,ANSS,11,39.405
25801,2,33.069,MD,6,DDA,3.0,2008,3.8,9,2008.70014136,30.0,IRIS,13,39.4314
2887,9,31.672,MB,1,,3.1,2008,83.3,9,2008.71051403,19.0,ANSS,17,35.901
25824,23,38.0452,MD,2,GRAL,3.0,2008,17.8,9,2008.71611993,51.0,IRIS,19,34.6448
25830,37,32.076,MW,13,NIC,3.1,2008,37.0,9,2008.72013127,59.0,IRIS,20,34.553
25834,5,33.016,MW,12,NIC,3.1,2008,19.0,9,2008.72268762,17.0,IRIS,21,34.432
25835,6,33.8681,MW,12,CSEM,3.0,2008,30.7,9,2008.72269069,54.0,IRIS,21,34.906
25836,57,33.885,MW,9,NIC,3.1,2008,45.0,9,2008.72517779,42.0,IRIS,22,34.85
2891,4,39.85,ML,8,,3.0,2008,5.0,9,2008.72769458,9.0,ANSS,23,39.55
2892,9,33.05,MB,9,,4.5,2008,4.4,9,2008.72781895,42.0,ANSS,23,39.463
25850,15,31.2658,MW,3,NIC,3.0,2008,17.6,9,2008.73534374,34.0,IRIS,26,35.9702
2894,32,30.074,M,11,,3.6,2008,63.7,9,2008.74175053,12.0,ANSS,28,36.662
25862,8,32.09,MW,4,CSEM,3.0,2008,22.6,9,2008.74637273,17.0,IRIS,30,34.5182
25872,33,38.8398,ML,5,CSEM,3.1,2008,2.0,10,2008.76019619,48.0,IRIS,5,38.3083
2898,36,33.05,MB,6,,3.0,2008,7.3,10,2008.77397728,59.0,ANSS,10,39.458
25901,25,30.6394,MD,9,DDA,3.0,2008,106.4,10,2008.77702863,10.0,IRIS,11,37.2732
25925,59,38.2488,MD,21,DDA,3.0,2008,7.8,10,2008.7948539,48.0,IRIS,17,35.29
2901,7,33.971,MB,14,,3.1,2008,26.2,10,2008.79942318,59.68,ANSS,19,34.859
2902,8,33.948,M,15,,3.5,2008,55.0,10,2008.79953708,1.36,ANSS,19,35.548
2903,20,30.344,MB,22,,4.2,2008,100.6,10,2008.80035832,51.0,ANSS,19,37.056
25931,43,30.9915,MD,2,CSEM,3.0,2008,11.7,10,2008.80358844,15.0,IRIS,21,35.9943
25932,15,33.676,MW,7,NIC,3.0,2008,35.0,10,2008.80410516,35.0,IRIS,21,34.753
2904,17,31.467,MD,21,,3.7,2008,9.4,10,2008.81116641,8.55,ANSS,23,36.117
25946,40,35.7855,MD,21,ISK,3.2,2008,11.3,10,2008.81667536,35.0,IRIS,25,36.0663
2906,13,32.142,M,22,,3.2,2008,45.0,10,2008.82493519,50.41,ANSS,28,34.332
2908,25,31.361,MB,21,,3.1,2008,5.0,11,2008.83850461,28.07,ANSS,2,35.786
26015,11,32.6155,MW,20,CSEM,3.0,2008,12.0,11,2008.85475859,58.0,IRIS,8,34.8407
2909,16,30.83,M,5,,3.3,2008,45.0,11,2008.85579231,46.78,ANSS,9,34.884
28193,23,33.9567,ML,18,,3.0,2008,30.8,11,2008.85728549,44.7,KOERI,9,34.3307
2910,23,33.889,MB,18,,4.2,2008,56.8,11,2008.85728567,50.35,ANSS,9,34.625
26021,9,33.9818,MW,21,NIC,3.4,2008,35.0,11,2008.85759908,1.0,IRIS,9,34.5895
26023,4,35.5292,MD,15,CSEM,3.0,2008,3.6,11,2008.85963975,32.0,IRIS,10,38.9003
2911,3,35.524,MW,14,,3.8,2008,10.0,11,2008.86498806,18.31,ANSS,12,38.841
26041,42,35.6031,MD,19,CSEM,3.3,2008,10.0,11,2008.86563107,12.0,IRIS,12,38.8575
26043,56,33.748,MW,1,NIC,3.1,2008,42.0,11,2008.86634171,44.0,IRIS,13,34.956
26053,42,32.9159,MW,18,NIC,3.6,2008,10.0,11,2008.87098136,1.0,IRIS,14,34.651
26066,2,35.5554,MD,12,CSEM,3.1,2008,0.7,11,2008.88388449,29.0,IRIS,19,38.8717
26080,2,33.394,MW,11,NIC,3.1,2008,16.0,11,2008.89743116,7.0,IRIS,24,34.741
26086,5,32.4991,MW,4,NIC,3.0,2008,40.4,11,2008.90757033,52.0,IRIS,28,35.1979
26094,54,39.0952,MD,22,CSEM,3.2,2008,10.0,12,2008.91790848,29.0,IRIS,1,39.9546
26110,22,32.6577,MW,13,NIC,3.0,2008,68.9,12,2008.92775273,48.0,IRIS,5,35.1964
2914,43,30.3087,M,12,,3.3,2008,41.2,12,2008.98232364,51.0,ANSS,25,35.7072
26175,34,31.8279,MW,16,NIC,3.9,2008,10.0,12,2008.982762,53.0,IRIS,25,35.9067
26180,35,33.0905,MW,7,NIC,3.2,2008,2.0,12,2008.98447113,40.0,IRIS,26,34.6855
26189,35,33.188,MW,14,NIC,3.1,2008,25.0,12,2008.98800022,38.0,IRIS,27,34.414
26197,18,38.7632,MD,20,CSEM,3.1,2008,9.9,12,2008.99411487,18.0,IRIS,29,37.3205
26217,11,31.1883,MW,19,NIC,3.0,2009,14.8,1,2009.00767069,43.0,IRIS,3,36.2212
26221,33,38.7366,MW,12,NSSC,3.0,2009,3.9,1,2009.00965344,51.0,IRIS,4,37.4526
26237,45,33.542,MW,14,NIC,3.0,2009,16.0,1,2009.02634237,33.0,IRIS,10,34.316
26238,23,32.719,MW,15,NIC,3.1,2009,40.0,1,2009.02641432,22.0,IRIS,10,34.635
28180,4,33.0578,MB,2,,3.0,2009,15.5,1,2009.0303739,31.23,KOERI,12,33.925
2916,4,33.059,MB,2,,4.4,2009,10.0,1,2009.03037402,35.07,ANSS,12,34.139
8523,4,33.3101,MB,2,,4.3,2009,10.0,1,2009.03037407,36.623,GII,12,34.1329
28179,40,37.9608,MD,23,,3.0,2009,4.6,1,2009.03283965,31.2,KOERI,12,37.9053
2917,45,36.313,MB,7,,3.2,2009,5.6,1,2009.04472117,26.8,ANSS,17,37.096
28175,41,31.5943,MD,21,,3.3,2009,13.2,1,2009.05453165,50.02,KOERI,20,35.806
8524,40,34.4565,MD,6,,3.0,2009,10.0,1,2009.05555743,59.175,GII,21,32.5114
26265,23,33.3333,MD,8,CSEM,4.1,2009,8.1,1,2009.05575244,29.0,IRIS,21,38.7153
26273,39,33.9015,MW,7,CSEM,3.0,2009,45.7,1,2009.06114786,19.0,IRIS,23,35.071
8526,31,35.4756,MD,17,,3.2,2009,10.0,1,2009.07323417,52.861,GII,27,27.9063
28172,13,35.6548,MD,18,,3.9,2009,24.6,1,2009.0733143,59.67,KOERI,27,36.4107
26278,23,35.6357,MD,0,CSEM,3.0,2009,14.7,1,2009.07401643,2.0,IRIS,28,37.5831
26287,24,32.059,MW,11,NIC,3.0,2009,35.0,2,2009.086233,4.0,IRIS,1,34.466
26290,24,33.441,MW,8,NIC,3.2,2009,21.0,2,2009.09137097,35.0,IRIS,3,34.444
26291,37,33.467,MW,8,NIC,3.0,2009,50.0,2,2009.09139564,33.0,IRIS,3,34.328
26292,44,33.777,MW,13,NIC,3.0,2009,25.0,2,2009.09197999,41.0,IRIS,3,34.394
26294,7,31.5061,MW,6,NIC,3.2,2009,9.1,2,2009.0938497,24.0,IRIS,4,36.1701
26301,59,33.7876,MW,15,NIC,3.0,2009,9.9,2,2009.1031953,27.0,IRIS,7,34.3173
26304,33,33.8795,MW,2,CSEM,3.0,2009,8.8,2,2009.10440097,9.0,IRIS,8,34.3763
26308,14,33.4932,MW,3,NIC,3.2,2009,20.0,2,2009.10721892,16.0,IRIS,9,34.2893
26321,44,38.5778,MD,10,CSEM,3.3,2009,7.5,2,2009.1217747,47.0,IRIS,14,37.4942
26323,49,39.2484,MD,20,DDA,3.1,2009,14.5,2,2009.12292561,42.0,IRIS,14,37.5597
26327,7,38.58,MD,1,ISK,3.0,2009,0.7,2,2009.12341667,48.0,IRIS,15,37.4934
26340,24,32.726,MW,19,NIC,3.0,2009,16.0,2,2009.13372308,51.0,IRIS,18,34.864
26341,43,33.5988,MW,19,CSEM,3.2,2009,5.9,2,2009.13649756,7.0,IRIS,19,34.5623
26352,54,33.792,MW,0,NIC,3.0,2009,46.0,2,2009.14804886,29.0,IRIS,24,35.151
26353,17,32.583,MW,1,NIC,3.2,2009,46.0,2,2009.1480918,3.0,IRIS,24,34.555
26355,40,36.925,MW,11,NSSC,3.0,2009,15.1,2,2009.1492787,53.0,IRIS,24,33.7754
26357,44,34.12,MW,15,NIC,3.1,2009,14.0,2,2009.1524825,48.0,IRIS,25,34.738
26370,37,32.0226,MW,5,CSEM,3.5,2009,34.7,3,2009.16228571,22.0,IRIS,1,34.4313
26373,4,32.029,MW,4,NIC,3.3,2009,8.0,3,2009.16484925,46.0,IRIS,2,34.635
26377,18,33.9571,MW,14,NIC,3.0,2009,51.7,3,2009.16875609,12.0,IRIS,3,34.571
28157,8,37.6213,MD,3,,3.1,2009,2.8,3,2009.17022166,30.25,KOERI,4,35.9128
26381,5,33.328,MW,15,NIC,3.1,2009,15.0,3,2009.17158603,37.0,IRIS,4,34.758
26383,39,31.925,MW,10,NIC,3.3,2009,25.0,3,2009.17382005,49.0,IRIS,5,34.543
26385,1,34.2079,MW,16,NIC,3.1,2009,20.5,3,2009.17443262,47.0,IRIS,5,34.9016
26387,4,32.059,MW,13,NIC,3.1,2009,24.0,3,2009.17683568,50.0,IRIS,6,34.851
26388,0,33.4331,MW,17,CSEM,3.2,2009,1.2,3,2009.17728349,12.0,IRIS,6,35.5602
26389,19,32.1383,MW,22,NIC,3.1,2009,20.0,3,2009.17789117,36.0,IRIS,6,34.4976
26390,54,31.944,MW,0,NIC,3.1,2009,16.8,3,2009.17818595,32.0,IRIS,7,34.4723
26396,14,34.2903,MW,10,NIC,3.0,2009,29.0,3,2009.18472986,1.0,IRIS,9,34.4618
8530,24,35.7391,MD,17,,3.0,2009,2.0,3,2009.18554977,57.534,GII,9,33.1588
26402,17,32.335,MW,1,NIC,3.4,2009,41.0,3,2009.18918915,49.0,IRIS,11,35.469
26407,21,31.4952,MW,22,CSEM,3.0,2009,37.6,3,2009.191593,17.0,IRIS,11,32.4506
26414,15,32.4602,MD,20,CSEM,3.4,2009,13.2,3,2009.19409358,35.0,IRIS,12,39.381
26420,54,32.974,MW,4,CSEM,3.0,2009,17.0,3,2009.20056015,25.0,IRIS,15,34.778
26421,43,33.017,MW,13,NIC,3.2,2009,20.0,3,2009.2015665,21.0,IRIS,15,34.657
26463,18,32.9226,MW,22,CSEM,3.0,2009,61.3,3,2009.24364323,53.0,IRIS,30,34.8401
26466,16,33.9134,MW,14,CSEM,3.2,2009,43.3,4,2009.24820488,29.0,IRIS,1,34.9438
26475,49,33.5856,MW,8,NIC,3.0,2009,60.0,4,2009.26128215,54.0,IRIS,6,34.7391
26479,31,32.017,MW,1,NIC,3.1,2009,25.0,4,2009.26318734,16.0,IRIS,7,34.415
26491,25,34.7563,MW,6,CSEM,3.0,2009,6.2,4,2009.28292504,24.0,IRIS,14,36.5969
26497,57,35.803,MW,12,CSEM,3.0,2009,8.7,4,2009.28914967,4.0,IRIS,16,36.1146
26500,4,35.4206,MW,11,NIC,3.1,2009,6.5,4,2009.29167428,0.0,IRIS,17,33.3455
26522,4,34.4279,MW,22,NIC,3.3,2009,16.7,4,2009.31484951,54.0,IRIS,25,36.5165
26526,33,32.36,MW,18,NIC,3.0,2009,16.0,4,2009.31992745,52.0,IRIS,27,35.075
26527,53,32.4229,MW,18,NIC,3.3,2009,8.0,4,2009.31996445,19.0,IRIS,27,35.003
26528,1,32.4166,MW,19,NIC,3.0,2009,13.4,4,2009.31997923,5.0,IRIS,27,35.0492
26545,21,32.791,MW,10,NIC,3.2,2009,51.0,5,2009.34090826,23.0,IRIS,5,35.091
26547,4,33.914,MW,22,NIC,3.0,2009,46.0,5,2009.34224623,37.0,IRIS,5,34.849
8535,49,35.7099,MB,6,,3.0,2009,11.0,5,2009.34324412,6.66,GII,6,34.0989
26554,2,32.8036,MW,20,CSEM,3.0,2009,50.9,5,2009.34475453,59.0,IRIS,6,33.809
26556,54,32.5871,MW,2,CSEM,3.0,2009,16.8,5,2009.3482779,52.0,IRIS,8,34.7942
28143,36,38.62,MD,1,,3.0,2009,5.5,5,2009.35360832,31.83,KOERI,10,38.19
8537,29,34.8642,MD,13,,3.0,2009,14.0,5,2009.35496449,20.31,GII,10,28.217
8538,28,35.1724,MB,17,,3.0,2009,7.0,5,2009.35541945,27.868,GII,10,28.4331
28141,0,35.6765,MD,22,,3.0,2009,5.4,5,2009.35867745,52.14,KOERI,11,37.5613
26608,42,33.58,MW,8,NIC,3.1,2009,40.0,5,2009.39551532,51.0,IRIS,25,35.362
26613,9,33.8864,MW,12,NIC,3.1,2009,45.6,5,2009.40138851,48.0,IRIS,27,34.9007
26623,25,32.029,MW,14,NIC,3.0,2009,51.0,5,2009.40712614,30.0,IRIS,29,34.697
26641,16,31.9807,MD,3,ISK,3.1,2009,6.5,6,2009.42503123,25.0,IRIS,5,37.3385
26651,0,36.7886,MW,1,CSEM,3.3,2009,3.0,6,2009.44121008,1.0,IRIS,11,36.8703
26655,51,39.1797,MD,4,ISK,3.1,2009,6.0,6,2009.44439047,38.0,IRIS,12,39.377
26658,19,31.8448,MW,15,NIC,3.0,2009,16.1,6,2009.44558463,17.0,IRIS,12,35.8339
26674,37,33.0715,MD,2,CSEM,3.0,2009,1.3,6,2009.45509383,19.0,IRIS,16,39.4443
8540,2,34.64,MB,4,,4.2,2009,20.0,6,2009.45525528,10.605,GII,16,27.26
2918,29,36.02,MB,4,,3.1,2009,10.4,6,2009.45804642,12.0,ANSS,17,36.047
26681,28,35.9909,MW,8,ISK,3.0,2009,17.4,6,2009.45850117,13.0,IRIS,17,35.9355
2919,49,30.047,MB,4,,3.2,2009,12.0,6,2009.47452312,21.0,ANSS,23,35.969
26704,25,33.097,MW,4,NIC,3.3,2009,30.0,6,2009.47995672,15.0,IRIS,25,34.96
26713,53,31.5327,MW,21,NIC,3.1,2009,26.1,6,2009.4846914,48.0,IRIS,26,34.7939
26714,52,32.69,MW,2,CSEM,3.0,2009,5.0,6,2009.4852592,14.0,IRIS,27,34.859
26716,25,31.445,MW,2,NIC,3.0,2009,15.7,6,2009.48794885,55.0,IRIS,28,34.8896
28122,16,30.9063,MD,6,,3.0,2009,4.9,6,2009.49112762,40.52,KOERI,29,35.1135
26724,16,31.1758,MW,6,NIC,3.1,2009,9.1,6,2009.49112776,45.0,IRIS,29,35.353
26725,1,33.8224,MW,10,NIC,3.3,2009,58.8,6,2009.49155616,55.0,IRIS,29,35.0212
26733,25,33.1575,MW,15,NIC,3.2,2009,5.0,7,2009.50039127,39.0,IRIS,2,34.6664
2920,57,38.765,MB,15,,3.8,2009,5.0,7,2009.51414959,1.49,ANSS,7,38.236
26751,36,32.8227,MW,8,NIC,3.0,2009,12.6,7,2009.5215306,29.0,IRIS,10,34.4329
8542,19,35.3974,MD,18,,3.5,2009,6.0,7,2009.52263945,17.851,GII,10,33.2589
26754,16,32.8438,MW,16,NIC,3.1,2009,2.0,7,2009.52514488,9.0,IRIS,11,34.4058
26755,2,32.771,MW,20,NIC,3.1,2009,12.0,7,2009.5255761,48.0,IRIS,11,34.23
26757,30,32.9741,MD,5,DDA,3.2,2009,1.3,7,2009.52665585,19.0,IRIS,12,39.5034
26761,17,30.216,MD,5,CSEM,3.0,2009,9.0,7,2009.53211035,12.0,IRIS,14,35.727
26786,52,37.6514,MD,13,DDA,3.2,2009,11.5,7,2009.55226817,9.0,IRIS,21,35.7876
28112,21,30.4707,MD,22,,3.1,2009,32.5,7,2009.55323643,4.12,KOERI,21,35.1767
2922,48,35.694,MB,5,,3.4,2009,6.5,7,2009.55956681,19.0,ANSS,24,37.546
26808,15,33.0476,MW,12,NIC,3.1,2009,5.0,7,2009.56852258,28.0,IRIS,27,34.4496
2923,37,39.726,MW,7,,3.0,2009,10.0,7,2009.57621359,51.72,ANSS,30,39.588
26818,41,39.712,MD,21,DDA,3.1,2009,5.3,7,2009.57781846,23.0,IRIS,30,39.6126
26839,39,34.1106,MW,18,NIC,3.0,2009,30.0,8,2009.60487059,59.0,IRIS,9,34.8898
26862,6,34.3913,MW,19,NIC,3.3,2009,19.5,8,2009.62136032,59.0,IRIS,15,35.9604
26880,28,35.6734,MD,16,ISK,3.0,2009,7.6,8,2009.64297577,4.0,IRIS,23,37.5439
28100,28,32.9302,ML,6,,3.0,2009,13.8,8,2009.6473146,33.14,KOERI,25,34.5562
2924,28,32.985,MB,6,,4.6,2009,10.0,8,2009.64731467,35.28,ANSS,25,34.719
8547,28,33.0541,MB,6,,4.3,2009,10.0,8,2009.64731471,36.848,GII,25,34.6933
26889,0,33.093,MW,7,NIC,3.0,2009,25.0,8,2009.64737605,51.0,IRIS,25,34.65
26890,3,33.088,MW,7,NIC,3.0,2009,28.0,8,2009.64738128,36.0,IRIS,25,34.657
26891,13,33.052,MW,7,NIC,3.0,2009,30.0,8,2009.6474003,36.0,IRIS,25,34.673
26893,14,33.083,MW,8,NIC,3.7,2009,30.0,8,2009.64751687,52.0,IRIS,25,34.666
26894,48,33.096,MW,18,NIC,3.0,2009,30.0,8,2009.64872263,37.0,IRIS,25,34.664
26895,45,33.0205,MW,19,NIC,3.3,2009,10.0,8,2009.64882994,1.0,IRIS,25,34.7
26897,26,33.055,MW,5,NIC,3.0,2009,8.0,8,2009.64993582,16.0,IRIS,26,34.556
26906,59,33.042,MW,12,NIC,3.0,2009,19.0,8,2009.65353732,13.0,IRIS,27,34.762
26911,48,33.0245,MW,2,NIC,3.0,2009,18.6,8,2009.65511533,37.0,IRIS,28,34.6791
26920,56,30.8457,MD,21,ISK,3.5,2009,4.1,8,2009.66277816,12.0,IRIS,30,36.1178
26925,42,32.3379,MW,19,NIC,3.2,2009,10.0,9,2009.67074201,0.0,IRIS,2,34.6257
26939,6,32.6991,MW,7,NIC,3.5,2009,12.0,9,2009.68574261,19.0,IRIS,8,34.8573
2925,29,32.483,MW,18,,3.0,2009,5.0,9,2009.6925226,52.86,ANSS,10,37.953
2926,58,32.438,MW,1,,3.0,2009,5.4,9,2009.69337614,30.0,ANSS,11,37.936
28090,27,32.2905,MD,21,,3.1,2009,9.5,9,2009.69560083,47.93,KOERI,11,34.4598
26964,27,32.2673,MW,21,CSEM,3.2,2009,14.8,9,2009.6956009,50.0,IRIS,11,34.6028
26965,1,32.4091,MW,22,NIC,3.3,2009,5.0,9,2009.69566584,58.0,IRIS,11,34.573
2927,9,33.129,MB,14,,3.1,2009,27.9,9,2009.70846604,45.17,ANSS,16,34.781
26978,14,33.058,MW,14,NIC,3.0,2009,12.0,9,2009.70847501,28.0,IRIS,16,34.845
26979,28,33.089,MW,14,NIC,3.0,2009,0.5,9,2009.70850146,22.0,IRIS,16,34.813
26981,43,33.0943,MW,16,CSEM,3.4,2009,11.2,9,2009.70875771,3.0,IRIS,16,34.7877
26983,7,32.1896,MW,7,NIC,3.0,2009,19.2,9,2009.71314206,28.0,IRIS,18,34.4387
26986,35,32.11,MW,15,NIC,3.1,2009,24.0,9,2009.71410953,58.0,IRIS,18,34.466
26987,5,33.252,MW,1,NIC,3.0,2009,15.0,9,2009.71519381,52.0,IRIS,19,34.535
26988,38,33.1148,MW,2,NIC,3.3,2009,10.0,9,2009.71536999,28.0,IRIS,19,34.7654
27000,20,32.5137,MD,18,CSEM,3.0,2009,3.3,9,2009.72264111,10.0,IRIS,21,37.9166
2928,11,30.824,MB,22,,3.0,2009,25.4,9,2009.72582098,30.38,ANSS,22,36.653
27018,3,33.949,MW,8,NIC,3.3,2009,24.0,9,2009.7351667,37.0,IRIS,26,34.771
27024,35,32.5087,MD,7,CSEM,3.2,2009,9.0,9,2009.73785334,43.0,IRIS,27,37.8884
28079,54,31.2417,MD,17,,3.0,2009,12.1,10,2009.76094829,25.12,KOERI,5,35.7298
27045,34,31.3883,MW,7,NIC,3.1,2009,19.7,10,2009.76250821,19.0,IRIS,6,36.0297
27061,23,31.076,MW,3,NIC,3.0,2009,10.0,10,2009.77846851,3.0,IRIS,12,35.594
27062,24,36.9961,MD,12,CSEM,3.9,2009,2.3,10,2009.77949848,24.0,IRIS,12,37.4493
27063,22,36.0807,MB,4,ISC,4.1,2009,5.5,10,2009.7813222,57.0,IRIS,13,37.0936
27090,57,31.1741,MW,6,NIC,3.0,2009,20.3,10,2009.80353393,26.0,IRIS,21,35.7843
27093,53,32.687,MW,10,NIC,3.0,2009,20.0,10,2009.80672308,39.0,IRIS,22,34.929
28073,19,30.35,MD,3,,3.0,2009,26.0,10,2009.8113392,52.9,KOERI,24,34.96
27107,52,32.0402,MW,11,NIC,3.4,2009,20.0,10,2009.81779484,58.0,IRIS,26,35.671
27109,19,33.048,MW,22,NIC,3.0,2009,16.0,10,2009.81898735,45.0,IRIS,26,34.686
27113,46,33.657,MW,3,NIC,3.0,2009,15.0,10,2009.81960956,47.0,IRIS,27,34.723
