event_id,Year,Mo,Da,Ho,Mi,Se,Ax,Lat,Lon,LatUnc,LonUnc,H,I0,Mw,MwUnc,TMW
19821220203708,1982,12,20,23,0,59.4,SHARE,38.57,24.61,10,10,5,,4.5,0.2,
1982122273267,1982,12,22,15,40,13,SHARE,46.02,-27.57,10,10,10,,5.5,0.2,
1982231241000,1982,12,23,20,59,25,SHARE,45.83,26.96,10,10,62,,3.8,0.2,
19821226290313,1982,12,26,17,48,1,SHARE,39.32,28.26,10,10,5,,4.2,0.2,
19821227203710,1982,12,27,8,14,42.09,SHARE,40.9,22.87,10,10,15,,4.1,0.2,
19821227290314,1982,12,27,11,2,44,SHARE,39.34,28.27,10,10,10,,4.2,0.2,
19821227290315,1982,12,27,15,32,6,SHARE,38.95,27.82,10,10,5,,4.2,0.2,
1982122867042,1982,12,28,14,4,16.39,SHARE,45.62,15.47,10,10,5,,3.5,0.2,
19821228111272,1982,12,28,19,29,41.29,SHARE,36.36,-7.78,10,10,23,,4,0.2,
19821230124033,1982,12,30,12,11,12.89,SHARE,41.84,23.13,10,10,10,,4.3,0.2,
19821230203712,1982,12,30,12,11,38,SHARE,36.4,22.6,10,10,62,,4.1,0.2,
13258,1983,1,1,23,6,22,SHARE,39.45,40.35,10,10,33,,4.8,0.2,
19830102203713,1983,1,2,6,20,4.09,SHARE,37.39,20.62,10,10,44,,4.7,0.2,
13263,1983,1,2,18,5,54,SHARE,37.8,38.1,10,10,10,,4.7,0.2,
1983010301162,1983,1,3,0,39,56,SHARE,41.04,14.51,10,10,,,4.2,0.2,
19830103203714,1983,1,3,0,12,25.5,SHARE,34.53,24.31,10,10,83,,5.6,0.2,
13270,1983,1,4,0,53,0,SHARE,39.65,44.96,10,10,,,3.95,0.2,
1983010501163,1983,1,5,1,19,20,SHARE,41.04,14.5,10,10,,,4.2,0.2,
19830106182931,1983,1,6,21,55,55,SHARE,36.49,-2.15,10,10,12,,4.7,0.2,
13272,1983,1,7,7,25,54,SHARE,36.14,41.11,10,10,45,,4.9,0.2,
1983090141000,1983,1,9,10,13,41.79,SHARE,45.75,26.58,10,10,91,,4,0.2,
19830110203716,1983,1,10,1,29,13.8,SHARE,34.72,24.58,10,10,53,,4.3,0.2,
19830112203717,1983,1,12,3,55,44,SHARE,38.86,24.97,10,10,28,,4.3,0.2,
19830112182940,1983,1,12,10,8,18,SHARE,36.54,-2.19,10,10,5,,4.2,0.2,
19830113203718,1983,1,13,23,12,50,SHARE,35.77,27.61,10,10,62,,4.3,0.2,
19830117203719,1983,1,17,12,41,30.1,SHARE,38.07,20.25,10,10,17,,6.8,0.2,
19830117203720,1983,1,17,12,54,10,SHARE,39.97,19.93,10,10,19,,4.5,0.2,
19830117203721,1983,1,17,12,56,32.4,SHARE,38.02,19.99,10,10,10,,4.8,0.2,
19830117203722,1983,1,17,13,3,23,SHARE,39,21.6,10,10,40,,4.1,0.2,
19830117203723,1983,1,17,13,20,9,SHARE,38.1,20,10,10,10,,4.1,0.2,
19830117203724,1983,1,17,13,29,37,SHARE,38,20.8,10,10,33,,4.1,0.2,
19830117203725,1983,1,17,13,42,39,SHARE,37.97,20.1,10,10,7,,4.1,0.2,
19830117203726,1983,1,17,13,55,37,SHARE,37.9,20.12,10,10,10,,4.1,0.2,
19830117203727,1983,1,17,14,18,53.09,SHARE,38.09,19.97,10,10,10,,4.2,0.2,
19830117299118,1983,1,17,14,35,15.19,SHARE,38.04,-26.35,10,10,,,4.3,0.2,
19830117203728,1983,1,17,15,53,56.2,SHARE,38.18,20.36,10,10,19,,5.2,0.2,
19830117203729,1983,1,17,16,22,24,SHARE,38.07,19.95,10,10,1,,4.3,0.2,
19830117203730,1983,1,17,16,53,29.29,SHARE,38.15,20.27,10,10,21,,5.4,0.2,
19830117203731,1983,1,17,17,13,33.9,SHARE,37.98,20.07,10,10,12,,4.1,0.2,
19830117203732,1983,1,17,17,19,39.09,SHARE,38.2,20.29,10,10,10,,4.2,0.2,
19830117203733,1983,1,17,17,53,58,SHARE,38.09,20.01,10,10,2,,4.5,0.2,
19830117203734,1983,1,17,18,9,36,SHARE,37.99,19.93,10,10,10,,4.2,0.2,
19830117203735,1983,1,17,18,22,42,SHARE,38.1,20.05,10,10,10,,4.2,0.2,
19830117203736,1983,1,17,18,34,3,SHARE,38.13,19.97,10,10,2,,4.3,0.2,
19830117203737,1983,1,17,18,44,18,SHARE,38.05,20.01,10,10,1,,4.1,0.2,
19830117203738,1983,1,17,18,51,7.19,SHARE,37.98,20.07,10,10,23,,4.4,0.2,
19830117203739,1983,1,17,19,4,36,SHARE,37.84,19.79,10,10,9,,4.2,0.2,
19830117203740,1983,1,17,19,39,14,SHARE,38.42,19.9,10,10,10,,4.1,0.2,
19830118203741,1983,1,18,1,31,52.59,SHARE,38.08,20.09,10,10,10,,4.1,0.2,
19830118203742,1983,1,18,6,9,34,SHARE,38.03,20.08,10,10,3,,4.3,0.2,
19830118073346,1983,1,18,7,56,56.2,SHARE,59.03,-31.06,10,10,10,,4.5,0.2,
19830118203743,1983,1,18,7,52,43,SHARE,38.25,20.28,10,10,24,,4.8,0.2,
1983011873269,1983,1,18,8,28,8,SHARE,59.31,-30.47,10,10,10,,4.7,0.2,
1983011873270,1983,1,18,8,34,47,SHARE,59.44,-30.39,10,10,10,,5.1,0.2,
19830118073349,1983,1,18,8,25,36.45,SHARE,59.41,-30.26,10,10,10,,4.9,0.2,
19830118203744,1983,1,18,8,33,29,SHARE,38.5,19.53,10,10,10,,4.3,0.2,
1983011873271,1983,1,18,9,46,41,SHARE,59.43,-30.47,10,10,10,,4.9,0.2,
19830118203745,1983,1,18,9,31,7,SHARE,38.05,20.21,10,10,10,,4.3,0.2,
19830118203746,1983,1,18,13,7,0.69,SHARE,38.03,20.02,10,10,10,,4.1,0.2,
19830118203747,1983,1,18,14,13,18,SHARE,37.85,19.89,10,10,16,,4.1,0.2,
19830118203748,1983,1,18,18,19,11,SHARE,37.94,20.01,10,10,3,,4.3,0.2,
19830118203749,1983,1,18,19,14,9.1,SHARE,37.89,20.09,10,10,27,,4.4,0.2,
19830118203750,1983,1,18,20,34,56.29,SHARE,38.05,20.15,10,10,10,,4.4,0.2,
19830118203751,1983,1,18,21,38,49.79,SHARE,38.02,20.16,10,10,10,,4.1,0.2,
19830118203752,1983,1,18,21,44,33,SHARE,37.85,19.86,10,10,13,,4.5,0.2,
19830118203753,1983,1,18,22,34,40,SHARE,38.05,20.09,10,10,9,,4.6,0.2,
19830119203754,1983,1,19,0,2,13,SHARE,38.11,20.25,10,10,17,,5.5,0.2,
19830119203755,1983,1,19,0,18,21,SHARE,38.11,20.17,10,10,29,,4.9,0.2,
19830119203756,1983,1,19,3,7,58,SHARE,38.8,23.2,10,10,10,,4.1,0.2,
19830119203757,1983,1,19,3,19,38.29,SHARE,37.83,19.86,10,10,27,,4.4,0.2,
19830119203758,1983,1,19,4,4,37.7,SHARE,38.14,20.18,10,10,10,,4.1,0.2,
19830119203759,1983,1,19,5,41,50,SHARE,37.85,19.95,10,10,16,,5.4,0.2,
1983011901164,1983,1,19,8,8,52,SHARE,39.03,18.87,10,10,,,4.6,0.2,
19830119203760,1983,1,19,8,8,37,SHARE,38.1,20.14,10,10,10,,4.4,0.2,
19830119203761,1983,1,19,8,25,29,SHARE,38.12,20.12,10,10,8,,4.5,0.2,
19830119203762,1983,1,19,11,13,50.29,SHARE,38.14,20.18,10,10,10,,4.1,0.2,
19830119203763,1983,1,19,13,24,57.59,SHARE,38.13,20.13,10,10,40,,4.3,0.2,
19830119203764,1983,1,19,15,34,14,SHARE,38.1,20.44,10,10,13,,4.2,0.2,
19830119203765,1983,1,19,15,46,22,SHARE,38.01,20.15,10,10,8,,4.1,0.2,
19830119203766,1983,1,19,22,13,52.79,SHARE,38.13,20.28,10,10,19,,4.2,0.2,
19830120203767,1983,1,20,6,18,44,SHARE,38.07,20.13,10,10,17,,4.7,0.2,
19830120203768,1983,1,20,6,49,11,SHARE,38,20.09,10,10,10,,4.1,0.2,
19830120203769,1983,1,20,7,35,4,SHARE,38.04,20,10,10,2,,4.3,0.2,
19830120203770,1983,1,20,17,22,23,SHARE,38.68,24.75,10,10,9,,4.6,0.2,
13298,1983,1,21,2,55,0,SHARE,38.6,44.7,10,10,,,3.95,0.2,
19830121203771,1983,1,21,5,49,10.1,SHARE,39.27,23.06,10,10,10,,4.2,0.2,
19830121203772,1983,1,21,7,9,43,SHARE,38.2,20.11,10,10,4,,4.1,0.2,
19830121182952,1983,1,21,9,10,5,SHARE,36.55,-2.29,10,10,13,,4.1,0.2,
19830121203773,1983,1,21,10,9,2,SHARE,38.1,20.2,10,10,10,,4.3,0.2,
13304,1983,1,21,21,52,29,SHARE,39.4,32.3,10,10,10,,4.4,0.2,
19830121203774,1983,1,21,21,11,25.89,SHARE,37.89,19.84,10,10,45,,4.3,0.2,
13305,1983,1,22,7,31,0,SHARE,38.6,44.7,10,10,,,3.95,0.2,
19830122203775,1983,1,22,7,27,15,SHARE,38.14,20.3,10,10,6,,4.1,0.2,
19830122203776,1983,1,22,12,54,6.8,SHARE,37.91,20.19,10,10,43,,4.7,0.2,
19830122203777,1983,1,22,16,1,40.2,SHARE,38.01,20.15,10,10,29,,4.6,0.2,
19830122203778,1983,1,22,18,0,37,SHARE,37.85,20.02,10,10,10,,4.1,0.2,
19830123203779,1983,1,23,9,38,30.89,SHARE,35.17,24.55,10,10,76,,4.2,0.2,
19830123203780,1983,1,23,15,46,39,SHARE,38.09,20.1,10,10,3,,4.2,0.2,
19830123203781,1983,1,23,19,16,36.79,SHARE,38.05,20.14,10,10,10,,4.1,0.2,
19830124203782,1983,1,24,0,56,41.79,SHARE,37.89,20.09,10,10,33,,4.3,0.2,
19830124203783,1983,1,24,14,51,38,SHARE,38.01,20.15,10,10,3,,4.1,0.2,
19830124203784,1983,1,24,15,25,18,SHARE,38.04,20.09,10,10,9,,4.1,0.2,
19830124111282,1983,1,24,16,34,10.5,SHARE,39.77,-14.9,10,10,44,,5.5,0.2,
1983250141000,1983,1,25,7,34,50,SHARE,45.75,26.64,10,10,150,,5.6,0.2,
19830126203785,1983,1,26,20,51,58,SHARE,37.79,19.96,10,10,1,,4.1,0.2,
19830127203786,1983,1,27,4,50,51.59,SHARE,35.31,27.45,10,10,50,,4.7,0.2,
19830127124604,1983,1,27,6,32,0,SHARE,44.09,21.64,10,10,27,,4.1,0.2,
19830128203787,1983,1,28,2,2,42,SHARE,33.6,26.2,10,10,18,,4.4,0.2,
19830128203788,1983,1,28,9,12,28,SHARE,38.17,20.18,10,10,9,,4.4,0.2,
19830128203789,1983,1,28,16,55,56.09,SHARE,37.85,19.8,10,10,10,,4.3,0.2,
19830128203790,1983,1,28,17,43,0.8,SHARE,38.22,20.42,10,10,25,,4.3,0.2,
19830129299122,1983,1,29,18,29,18.5,SHARE,38.92,-29.76,10,10,,,4.8,0.2,
1983012904000,1983,1,29,23,43,0,SHARE,47.51,18.93,10,10,,,3.5,0.2,
19830130203791,1983,1,30,11,46,7,SHARE,38.12,20.21,10,10,8,,4.1,0.2,
19830130203792,1983,1,30,11,51,31.6,SHARE,34.21,26.27,10,10,52,,4.3,0.2,
19830130203793,1983,1,30,11,57,38,SHARE,35.2,26.76,10,10,10,,4.2,0.2,
19830130203794,1983,1,30,17,6,37.29,SHARE,38.16,21.91,10,10,21,,4.5,0.2,
19830131203795,1983,1,31,1,6,19.79,SHARE,38.16,20.16,10,10,10,,4.3,0.2,
19830131203796,1983,1,31,6,17,1,SHARE,37.8,20,10,10,1,,4.2,0.2,
19830131203797,1983,1,31,15,27,1.6,SHARE,38.15,20.34,10,10,21,,5.2,0.2,
19830201203798,1983,2,1,13,7,30,SHARE,38.1,20.03,10,10,2,,4.3,0.2,
19830201290333,1983,2,1,13,54,11,SHARE,40.2,28.94,10,10,3,,4.1,0.2,
19830202203800,1983,2,2,6,16,36.4,SHARE,38.01,20.23,10,10,18,,4.1,0.2,
1983020201165,1983,2,2,8,14,18,SHARE,40.55,15.69,10,10,,,4.5,0.2,
19830202203801,1983,2,2,12,43,12.69,SHARE,38.08,20.28,10,10,10,,4.4,0.2,
13328,1983,2,2,18,6,0,SHARE,39,44,10,10,,,4.32,0.2,
19830203203802,1983,2,3,1,16,40,SHARE,38.2,20.4,10,10,10,,4.2,0.2,
19830203203803,1983,2,3,13,25,35.4,SHARE,38.04,20.21,10,10,10,,4.2,0.2,
19830204203804,1983,2,4,0,34,16.79,SHARE,37.85,20.11,10,10,46,,4.5,0.2,
19830204203805,1983,2,4,0,39,48,SHARE,37.75,20.06,10,10,11,,4.1,0.2,
19830204203806,1983,2,4,5,51,34,SHARE,38.16,22.25,10,10,7,,4.6,0.2,
19830204203807,1983,2,4,16,43,55.7,SHARE,41.75,19.79,10,10,13,,4.4,0.2,
19830205203808,1983,2,5,14,7,28.6,SHARE,35.25,23.27,10,10,57,,5,0.2,
19830206203809,1983,2,6,19,4,55,SHARE,38.24,20.3,10,10,7,,4.1,0.2,
19830206203810,1983,2,6,23,35,33.7,SHARE,35.81,23.16,10,10,35,,4.6,0.2,
19830208203811,1983,2,8,19,59,22.1,SHARE,35.76,22.45,10,10,92,,4.5,0.2,
13342,1983,2,10,0,11,5,SHARE,41.1,43.9,10,10,5,,4.59,0.2,
19830210203812,1983,2,10,12,24,17.5,SHARE,35.27,22.94,10,10,56,,4.9,0.2,
19830211203813,1983,2,11,9,30,37,SHARE,38.19,20.2,10,10,5,,4.2,0.2,
19830211203814,1983,2,11,9,59,52,SHARE,38.01,20.11,10,10,8,,4.1,0.2,
13344,1983,2,11,11,25,0,SHARE,39,44.5,10,10,,,4.32,0.2,
19830211203815,1983,2,11,18,53,21.79,SHARE,38.1,20.13,10,10,10,,4.1,0.2,
19830212203816,1983,2,12,14,13,3.59,SHARE,38.13,20.26,10,10,10,,4.2,0.2,
19830212290337,1983,2,12,19,27,44,SHARE,36.78,27.52,10,10,37,,4.6,0.2,
19830213203818,1983,2,13,6,23,50.5,SHARE,38.06,20.18,10,10,17,,4.1,0.2,
13359,1983,2,14,7,28,7,SHARE,41.95,32.89,10,10,33,,4.4,0.2,
19830214203819,1983,2,14,16,7,3,SHARE,38.15,20.16,10,10,10,,4.1,0.2,
19830214203820,1983,2,14,23,14,45,SHARE,38.07,20.2,10,10,6,,4.1,0.2,
19830216203821,1983,2,16,16,50,46.79,SHARE,37.9,20.21,10,10,26,,4.6,0.2,
1983160241000,1983,2,16,23,43,47.29,SHARE,45.81,26.62,10,10,143,,4.9,0.2,
19830217073728,1983,2,17,7,53,1.13,SHARE,58.23,-31.54,10,10,10,,4.5,0.2,
1983021773272,1983,2,17,8,1,9,SHARE,58.55,-31.64,10,10,10,,4.2,0.2,
19830217073746,1983,2,17,10,15,14.52,SHARE,58.41,-31.6,10,10,10,,4.5,0.2,
1983021745000,1983,2,17,17,29,0,SHARE,66.6,-18.1,10,10,,,4.4,0.2,
19830218073950,1983,2,18,18,7,37.25,SHARE,58.91,-31.19,10,10,10,,4.5,0.2,
13366,1983,2,19,15,15,0,SHARE,38.79,44.2,10,10,,,4.32,0.2,
19830219203822,1983,2,19,15,55,11,SHARE,37.1,21.5,10,10,20,,4.3,0.2,
19830220203823,1983,2,20,5,45,12.1,SHARE,37.72,21.26,10,10,27,,5,0.2,
19830220203824,1983,2,20,12,42,29.6,SHARE,37.8,21.08,10,10,9,,5.2,0.2,
13368,1983,2,21,0,0,0,SHARE,41.05,43.97,10,10,,,4.1,0.2,
19830221203825,1983,2,21,0,13,7,SHARE,37.82,20.08,10,10,20,,5.2,0.2,
19830221203826,1983,2,21,0,36,38.4,SHARE,37.82,20.02,10,10,27,,4.3,0.2,
1983210241000,1983,2,21,18,3,57,SHARE,45.33,26.91,10,10,24,,3.5,0.2,
1983210241001,1983,2,21,18,9,24.7,SHARE,45.31,26.97,10,10,20,,3.5,0.2,
19830222203827,1983,2,22,10,52,29.1,SHARE,37.87,19.96,10,10,4,,4.1,0.2,
19830223071467,1983,2,23,0,58,37.29,SHARE,69.05,12.32,10,10,,,3.5,0.2,
13373,1983,2,23,3,2,0,SHARE,38.29,44.5,10,10,,,4.14,0.2,
19830223203828,1983,2,23,6,12,35,SHARE,38.1,20.15,10,10,15,,4.5,0.2,
19830223290339,1983,2,23,16,53,30,SHARE,39.17,29.29,10,10,3,,4.2,0.2,
19830224203829,1983,2,24,0,43,50,SHARE,37.18,24.47,10,10,19,,4.6,0.2,
13376,1983,2,24,3,2,56,SHARE,38.29,44.5,10,10,,,4.53,0.2,
19830224073000,1983,2,24,10,37,21.7,SHARE,49.98,-29.03,10,10,33,,4.4,0.2,
19830224203830,1983,2,24,17,58,11.89,SHARE,36.65,22.18,10,10,55,,5,0.2,
1983022573278,1983,2,25,18,32,14,SHARE,58.67,-31.52,10,10,10,,4.5,0.2,
19830225203831,1983,2,25,18,22,12,SHARE,42,21.64,10,10,9,,4.8,0.2,
19830226073016,1983,2,26,1,22,21.06,SHARE,58.54,-31.65,10,10,10,,4.6,0.2,
19830226073067,1983,2,26,7,9,32.56,SHARE,58.29,-31.64,10,10,10,,4.3,0.2,
1983022673279,1983,2,26,12,50,57,SHARE,45.9,-27.59,10,10,10,,5.3,0.2,
1983270241000,1983,2,27,0,57,57,SHARE,45.65,26.46,10,10,155,,3.7,0.2,
13379,1983,2,27,7,39,20,SHARE,39.51,33.02,10,10,8.4,,4.32,0.2,
19830228203832,1983,2,28,16,4,14.39,SHARE,38.82,24.94,10,10,27,,4.6,0.2,
19830228203833,1983,2,28,17,28,44.4,SHARE,36.3,27.72,10,10,107,,4.4,0.2,
19830303203834,1983,3,3,9,31,18.6,SHARE,40.14,19.72,10,10,43,,4.4,0.2,
19830306203835,1983,3,6,3,38,14.8,SHARE,37.79,19.99,10,10,29,,4.1,0.2,
19830306290343,1983,3,6,9,53,26,SHARE,39.1,28.68,10,10,11,,4.2,0.2,
1983060341000,1983,3,6,18,13,26,SHARE,45.57,26.36,10,10,146,,3.8,0.2,
19830308203836,1983,3,8,15,31,22,SHARE,39.76,20.25,10,10,9,,4.1,0.2,
1983030800999,1983,3,8,18,43,0,SHARE,59.74,5.02,10,10,15,,4.4,0.2,
13399,1983,3,10,5,2,20,SHARE,38.34,38.97,10,10,25,,4.5,0.2,
1983110341000,1983,3,11,6,29,25,SHARE,45.68,26.54,10,10,154,,4.5,0.2,
19830311203837,1983,3,11,8,37,36,SHARE,38.92,25.05,10,10,35,,4.4,0.2,
19830311203838,1983,3,11,22,55,50.2,SHARE,40.16,24.87,10,10,9,,4.1,0.2,
19830312203839,1983,3,12,4,17,5.5,SHARE,40.16,24.85,10,10,27,,4.2,0.2,
19830313203840,1983,3,13,9,8,19,SHARE,34.2,26.4,10,10,71,,4.1,0.2,
19830315203841,1983,3,15,21,20,17.7,SHARE,37.79,21.09,10,10,17,,4.1,0.2,
19830316203842,1983,3,16,3,21,8,SHARE,38.85,25.01,10,10,4,,4.3,0.2,
19830316203843,1983,3,16,21,19,41.4,SHARE,38.81,20.89,10,10,43,,5,0.2,
19830318203844,1983,3,18,0,45,40.5,SHARE,38.18,20.22,10,10,20,,4.4,0.2,
19830318203845,1983,3,18,1,24,10,SHARE,38.15,20.18,10,10,1,,4.1,0.2,
19830318203846,1983,3,18,9,52,27,SHARE,38.17,20.12,10,10,1,,4.2,0.2,
1983031945000,1983,3,19,0,6,0,SHARE,68.9,-17.3,10,10,,,5,0.2,
19830319073100,1983,3,19,12,40,58.16,SHARE,71.92,-2.05,10,10,10,,4.4,0.2,
19830319203847,1983,3,19,21,41,42,SHARE,35.02,25.32,10,10,65,,5.9,0.2,
19830320182982,1983,3,20,6,59,13,SHARE,36.55,-2.2,10,10,6,,4.3,0.2,
19830320203848,1983,3,20,17,8,34.29,SHARE,35.22,23.19,10,10,70,,4.2,0.2,
19830322203849,1983,3,22,5,12,52,SHARE,38.2,20.15,10,10,4,,4.4,0.2,
19830322290355,1983,3,22,11,19,56,SHARE,37.01,29.24,10,10,10,,4.5,0.2,
1983220341000,1983,3,22,18,4,51,SHARE,45.5,26.34,10,10,138,,3.6,0.2,
19830323203851,1983,3,23,19,4,2.09,SHARE,38.78,20.81,10,10,21,,5,0.2,
19830323203852,1983,3,23,20,48,55.7,SHARE,38.81,20.86,10,10,50,,4.3,0.2,
19830323203853,1983,3,23,22,15,37,SHARE,38.15,20,10,10,10,,4.2,0.2,
19830323203854,1983,3,23,23,32,48.59,SHARE,38.09,19.99,10,10,10,,4.3,0.2,
19830323203855,1983,3,23,23,51,5.5,SHARE,38.23,20.29,10,10,23,,6,0.2,
19830324203856,1983,3,24,1,11,49.7,SHARE,38.13,20.12,10,10,10,,4.4,0.2,
19830324203857,1983,3,24,2,5,8.3,SHARE,38.32,20.13,10,10,28,,4.7,0.2,
19830324203858,1983,3,24,2,36,3.09,SHARE,38.25,20.1,10,10,40,,4.8,0.2,
19830324203859,1983,3,24,2,56,38,SHARE,38.18,20.19,10,10,8,,4.2,0.2,
19830324203860,1983,3,24,3,54,18,SHARE,38.12,20.17,10,10,4,,4.1,0.2,
19830324203861,1983,3,24,4,17,31.29,SHARE,38.14,20.31,10,10,16,,5.4,0.2,
19830324203862,1983,3,24,5,24,29,SHARE,38.13,20.22,10,10,11,,4.1,0.2,
19830324203863,1983,3,24,6,46,43,SHARE,38.25,20.19,10,10,7,,4.1,0.2,
1983240341000,1983,3,24,10,11,3,SHARE,45.62,26.53,10,10,106,,3.7,0.2,
19830324203864,1983,3,24,10,47,9,SHARE,38.17,20.14,10,10,5,,4.5,0.2,
19830324290356,1983,3,24,10,55,57,SHARE,37.11,29.35,10,10,10,,4.7,0.2,
19830324203866,1983,3,24,11,16,20.89,SHARE,38.19,20.09,10,10,10,,4.1,0.2,
19830324203867,1983,3,24,12,50,58.2,SHARE,38.15,20.23,10,10,14,,5,0.2,
19830324203868,1983,3,24,14,7,2.7,SHARE,38.18,20.17,10,10,10,,4.6,0.2,
19830324203869,1983,3,24,14,19,27,SHARE,38.14,20.17,10,10,3,,4.1,0.2,
19830324203870,1983,3,24,18,45,3,SHARE,38.14,20.16,10,10,8,,4.3,0.2,
19830324203871,1983,3,24,19,35,55.29,SHARE,38.22,20.11,10,10,24,,4.9,0.2,
19830324203872,1983,3,24,22,3,18.7,SHARE,38.14,20.22,10,10,21,,4.4,0.2,
19830325203873,1983,3,25,10,16,13,SHARE,38.19,20.18,10,10,20,,4.1,0.2,
19830325203874,1983,3,25,11,0,3.29,SHARE,38.14,20.14,10,10,10,,4.4,0.2,
19830325203875,1983,3,25,18,56,40.7,SHARE,38.2,20.22,10,10,19,,5.1,0.2,
19830325203876,1983,3,25,20,20,46.2,SHARE,38.25,20.17,10,10,28,,4.7,0.2,
19830325203877,1983,3,25,20,43,13.89,SHARE,38.13,20.27,10,10,40,,4.7,0.2,
19830325203878,1983,3,25,21,0,51.79,SHARE,38.13,20.23,10,10,41,,4.8,0.2,
19830325203879,1983,3,25,21,3,38.4,SHARE,38.1,20.18,10,10,10,,4.1,0.2,
19830326203880,1983,3,26,3,27,19,SHARE,38.17,20.16,10,10,20,,4.4,0.2,
13442,1983,3,26,10,51,48,SHARE,38.81,44.2,10,10,44,,4.8,0.2,
19830326203881,1983,3,26,14,3,38,SHARE,38.09,20.16,10,10,2,,4.2,0.2,
19830326203882,1983,3,26,17,17,23,SHARE,38.19,20.13,10,10,1,,4.7,0.2,
19830326203883,1983,3,26,21,14,53,SHARE,38.09,20.17,10,10,7,,4.1,0.2,
1983032762429,1983,3,27,8,5,0,SHARE,37.686,14.893,,,,,4.33,0.2,
19830329203884,1983,3,29,6,26,32,SHARE,38.25,20.21,10,10,25,,4.7,0.2,
1983290341000,1983,3,29,18,3,24.5,SHARE,45.72,26.65,10,10,137,,3.6,0.2,
19830331203885,1983,3,31,7,20,1.2,SHARE,38.12,20.16,10,10,19,,4.3,0.2,
19830401203886,1983,4,1,12,42,45.09,SHARE,38.84,20.81,10,10,41,,4.4,0.2,
1983020441000,1983,4,2,23,24,42.79,SHARE,45.57,26.39,10,10,127,,3.8,0.2,
1983030441000,1983,4,3,0,51,15,SHARE,45.79,26.69,10,10,121,,3.7,0.2,
1983040401166,1983,4,4,4,49,38,SHARE,38.39,12.99,10,10,,,4.4,0.2,
19830406203887,1983,4,6,4,55,26.89,SHARE,40.85,22.96,10,10,4,,4.1,0.2,
3558,1983,4,6,7,35,53.02,SHARE,39.88,40.42,10,10,44.3,,5.2,0.2,
1983040645002,1983,4,6,9,47,0,SHARE,62.3,-26.3,10,10,,,4.8,0.2,
1983040645000,1983,4,6,13,57,0,SHARE,61.8,-25.6,10,10,,,4.9,0.2,
1983040645001,1983,4,6,14,14,0,SHARE,62.6,-25.8,10,10,,,5.1,0.2,
19830406290359,1983,4,6,14,48,5,SHARE,38.11,27.16,10,10,9,,4.2,0.2,
1983080441000,1983,4,8,4,2,24,SHARE,45.73,26.53,10,10,91,,3.5,0.2,
19830411203888,1983,4,11,17,23,7,SHARE,37.95,21.93,10,10,16,,4.3,0.2,
1983120441000,1983,4,12,20,10,25,SHARE,45.67,26.61,10,10,140,,4.4,0.2,
19830414290360,1983,4,14,5,59,24,SHARE,37.1,30.95,10,10,101,,4.5,0.2,
19830414203889,1983,4,14,9,36,28.29,SHARE,36.57,27.03,10,10,10,,4.7,0.2,
13488,1983,4,14,12,5,51,SHARE,41.45,43.76,10,10,13,,4.75,0.2,
13489,1983,4,14,12,16,27,SHARE,41.45,43.77,10,10,,,4.59,0.2,
13493,1983,4,14,12,18,0,SHARE,41.45,43.78,10,10,5,,4.01,0.2,
19830414133469,1983,4,14,14,52,14,SHARE,47.66,15.13,10,10,10,,4.6,0.2,
13494,1983,4,14,20,8,43,SHARE,41.42,43.77,10,10,5,,4.42,0.2,
19830415203890,1983,4,15,3,29,21,SHARE,38.21,20.21,10,10,6,,4.1,0.2,
3560,1983,4,15,13,30,35,SHARE,41.45,43.78,10,10,9,,5.02,0.2,
19830417203891,1983,4,17,15,7,9.1,SHARE,35.54,23.6,10,10,89,,4.4,0.2,
19830419203892,1983,4,19,10,23,40,SHARE,38.18,20.17,10,10,1,,4.3,0.2,
13517,1983,4,20,10,0,52,SHARE,39.93,38.68,10,10,10,,4.8,0.2,
19830420203893,1983,4,20,22,52,42.4,SHARE,35.48,26.23,10,10,77,,4.4,0.2,
1983042168402,1983,4,21,1,53,8.3,SHARE,46.2,0.96,10,10,5,,3.5,0.2,
1983042173283,1983,4,21,3,27,50,SHARE,50.23,-29.26,10,10,10,,4.5,0.2,
3562,1983,4,21,16,18,53.03,SHARE,39.31,33.15,10,10,,,5.02,0.2,
13525,1983,4,21,16,18,57,SHARE,39.31,33.06,10,10,36,,4.9,0.2,
19830423203894,1983,4,23,8,58,39.5,SHARE,36.24,26.43,10,10,136,,4.3,0.2,
1983240441000,1983,4,24,6,56,49,SHARE,45.68,26.66,10,10,129,,3.8,0.2,
19830425073978,1983,4,25,17,32,59.13,SHARE,44.34,-28.42,10,10,10,,4.8,0.2,
19830426111294,1983,4,26,13,24,9.8,SHARE,37.17,-14.44,10,10,11,,4.4,0.2,
19830503203895,1983,5,3,4,37,50.2,SHARE,39.36,23.02,10,10,10,,4.1,0.2,
1983030541000,1983,5,3,20,5,12.89,SHARE,45.35,27.03,10,10,17,,3.7,0.2,
19830504203896,1983,5,4,0,41,32.5,SHARE,34.75,24.65,10,10,57,,4.2,0.2,
1983050541000,1983,5,5,12,45,47,SHARE,45.75,26.86,10,10,91,,4.6,0.2,
1983050701167,1983,5,7,22,9,14,SHARE,40.06,17.89,10,10,,,5,0.2,
19830508203897,1983,5,8,3,38,52.09,SHARE,35.78,24.16,10,10,78,,4.7,0.2,
